checkin_id,checkin_date,rating,comment,user_location,beer_name,beer_style,beer_abv,brewery_name,brewery_country,venue_name
1599748303,2026-09-06,4.0,"",Tychy ,Pineapple Breeze,IPA - Milkshake,5.5,Bear & Boar,Lithuania,Alaus Biblioteka
1599748374,2026-09-06,3.5,"","",Sakura,Fruit Beer,5.0,Bear & Boar,Lithuania,Alaus Biblioteka
1599748633,2026-09-06,3.5,"",Tychy,Bière Pacifique,Pale Ale - Belgian,4.0,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599748647,2026-09-06,3.5,"","",Vaim,IPA - White / Wheat,6.5,Humalakoda,Estonia,Alaus Biblioteka
1599748909,2026-09-06,3.5,"",Tychy ,Bière Pacifique,Pale Ale - Belgian,4.0,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599748952,2026-09-06,3.8,"","",Seville Sunrise,Sour - Fruited Berliner Weisse,3.8,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599748967,2026-09-06,3.8,"",Deutschland ,Utenos Cherry,Fruit Beer,4.6,Utenos Alus,Lithuania,Hilton Garden Inn
1599749223,2026-09-06,3.5,"",Tychy,Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Alaus Biblioteka
1599749357,2026-09-06,3.8,"","",Atblāzma (Glow),Sour - Fruited Berliner Weisse,3.5,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599749441,2026-09-06,3.0,"","",Gubernija Ekstra / Extra Lager,Lager - Helles,5.2,Gubernija Brewery,Lithuania,Bonocosi
1599749687,2026-09-06,3.8,"","",Coconut Milk Stout,Stout - Milk / Sweet,4.7,Dūmų Brewery,Lithuania,Alaus Biblioteka
1599749706,2026-09-06,3.0,"",Tychy ,Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Alaus Biblioteka
1599749764,2026-09-06,4.0,"","",Grape X Red Currant X Strawberry X Peanut Butter Fruited Gose,Sour - Fruited Gose,4.5,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1599749856,2026-09-06,4.3,"",Tychy,Zilgas Humpaliņa,Farmhouse Ale - Saison,6.3,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599750057,2026-09-06,3.5,"","",Pineapple Breeze,IPA - Milkshake,5.5,Bear & Boar,Lithuania,Alaus Biblioteka
1599750516,2026-09-06,3.5,"","",Bière Pacifique,Pale Ale - Belgian,4.0,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599750691,2026-09-06,4.3,"",Tychy ,Zilgas Humpaliņa,Farmhouse Ale - Saison,6.3,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599750915,2026-09-06,3.3,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Alaus Biblioteka
1599751205,2026-09-06,4.0,"","",Zilgas Humpaliņa,Farmhouse Ale - Saison,6.3,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599751565,2026-09-06,4.3,"","",X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1599751633,2026-09-06,4.0,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,La Birra
1599751720,2026-09-06,3.0,"","",Pigem Eil,Sour - Flanders Red Ale,7.0,Hiiumaa Pruulikoda,Estonia,Alaus Biblioteka
1599752101,2026-09-06,3.0,"",Tychy ,Pigem Eil,Sour - Flanders Red Ale,7.0,Hiiumaa Pruulikoda,Estonia,Alaus Biblioteka
1599752107,2026-09-06,3.5,"",Tychy,Pigem Eil,Sour - Flanders Red Ale,7.0,Hiiumaa Pruulikoda,Estonia,Alaus Biblioteka
1599752197,2026-09-06,4.5,"","",Ārpus X Mortalis Brewing Co. Alphonso Mango X Coconut X Sticky Rice X Pineapple Smoothie Sour Ale,Sour - Smoothie / Pastry,4.5,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1599752259,2026-09-06,4.3,"More effervescent than most wheats. Nice light flavor, with the classic hints of banana and clove.","Arden, NC",La Birra Blanche,Wheat Beer - Witbier / Blanche,5.1,La Birra Pub,Lithuania,La Birra
1599752468,2026-09-06,4.0,"","",Midus,Mead - Session / Short,6.0,Lietuviškas Midus,Lithuania,Rūsio Aidai
1599752653,2026-09-06,3.8,Lekker,Netherlands,Bohemijos Tamsusis,Lager - Tmavé (Czech Dark),4.2,Volfas Engelman,Lithuania,
1599752704,2026-09-06,3.8,"",Tychy,Coconut Milk Stout,Stout - Milk / Sweet,4.7,Dūmų Brewery,Lithuania,Alaus Biblioteka
1599752901,2026-09-06,3.3,"",Tychy ,Sakura,Fruit Beer,5.0,Bear & Boar,Lithuania,Alaus Biblioteka
1599753174,2026-09-06,3.3,"",Tychy ,Vaim,IPA - White / Wheat,6.5,Humalakoda,Estonia,Alaus Biblioteka
1599753371,2026-09-06,3.3,"",Tychy,Sakura,Fruit Beer,5.0,Bear & Boar,Lithuania,Alaus Biblioteka
1599753576,2026-09-06,3.8,"",Tychy ,Seville Sunrise,Sour - Fruited Berliner Weisse,3.8,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599753827,2026-09-06,3.8,"",Tychy,Vaim,IPA - White / Wheat,6.5,Humalakoda,Estonia,Alaus Biblioteka
1599753887,2026-09-06,3.5,"",Tychy ,Atblāzma (Glow),Sour - Fruited Berliner Weisse,3.5,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599754293,2026-09-06,3.8,"",Tychy,Seville Sunrise,Sour - Fruited Berliner Weisse,3.8,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599754410,2026-09-06,3.8,"",Tychy ,Coconut Milk Stout,Stout - Milk / Sweet,4.7,Dūmų Brewery,Lithuania,Alaus Biblioteka
1599754716,2026-09-06,4.0,"",Tychy,Atblāzma (Glow),Sour - Fruited Berliner Weisse,3.5,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599756018,2026-09-06,4.3,"",Vilnius ,Denver,IPA - Imperial / Double New England / Hazy,9.2,Omnipollo,Sweden,Nisha Craft Capital
1599759720,2026-09-06,3.8,打上げ2杯目。,Tokyo,SUPER 8 IPA,IPA - Belgian,6.0,Brouwerij Haacht Brasserie,Belgium,Beer House
1599761769,2026-09-06,3.5,"","",Pomegranate Lime Gose,Sour - Fruited Gose,4.8,Bear & Boar,Lithuania,Local Pub
1599762639,2026-09-06,3.5,"","",Bitė Darže,Mead - Session / Short,9.4,Šušvės Midus,Lithuania,Local Pub
1599763094,2026-09-06,2.0,"","",Kuršių,Mead - Session / Short,6.1,Šušvės Midus,Lithuania,Local Pub
1599763436,2026-09-06,3.5,"",Tychy,Pomegranate Lime Gose,Sour - Fruited Gose,4.8,Bear & Boar,Lithuania,Local Pub
1599763974,2026-09-06,3.8,"",Tychy,Bitė Darže,Mead - Session / Short,9.4,Šušvės Midus,Lithuania,Local Pub
1599764440,2026-09-06,3.8,"","",Sakura,Fruit Beer,5.0,Bear & Boar,Lithuania,Alaus Biblioteka
1599764865,2026-09-06,3.5,"",Tychy ,Pomegranate Lime Gose,Sour - Fruited Gose,4.8,Bear & Boar,Lithuania,Local Pub
1599765268,2026-09-06,3.5,"",Tychy,Kuršių,Mead - Session / Short,6.1,Šušvės Midus,Lithuania,Local Pub
1599765696,2026-09-06,3.8,great,"",Helvellyn Gold,Bitter - Best,4.0,Hesket Newmarket Brewery,England,
1599765993,2026-09-06,3.8,also very good HNMB can do no wrong,"",Skiddaw Bitter,Bitter - Session / Ordinary,3.4,Hesket Newmarket Brewery,England,
1599766380,2026-09-06,4.0,"","",The Doorway Effect,IPA - Imperial / Double New England / Hazy,8.0,Verdant Brewing Co,England,Nisha Craft Capital
1599766465,2026-09-06,3.8,"",Tychy ,English Porter,Porter - English,5.4,Bear & Boar,Lithuania,Local Pub
1599766615,2026-09-06,4.0,"",Tychy,English Porter,Porter - English,5.4,Bear & Boar,Lithuania,Local Pub
1599766790,2026-09-06,3.0,"","",Atblāzma (Glow),Sour - Fruited Berliner Weisse,3.5,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1599766955,2026-09-06,4.5,"","","Sorbet: Banana, Pineapple & Coconut",Sour - Smoothie / Pastry,5.3,Nepo Brewing,Poland,Lenkijos Respublikos ambasados konsulinis skyriu
1599767231,2026-09-06,0.0,"",Tychy ,Bitė Darže,Mead - Session / Short,9.4,Šušvės Midus,Lithuania,Local Pub
1599767644,2026-09-06,2.5,"","",LA BAGARRE,IPA - Imperial / Double,7.7,Brique House Brewery,France,1000 Plyteliu
1599767762,2026-09-06,0.0,"",Tychy ,Kuršių,Mead - Session / Short,6.1,Šušvės Midus,Lithuania,Local Pub
1599767783,2026-09-06,3.3,Normaliai yra. Ką čia privertinot. Vienas geresnių. Kartumas visas pelkes nugramzdina. Alko paslėptas.,Vilnius. Lithuania.,Forever Brewery Infinity,IPA - Australian,6.5,Волинський бровар,Ukraine,Satyrikon'o Būdelė
1599767919,2026-09-06,4.3,is this the only cider I will rate? it's exactly everything it should be,"",Organic Vintage Cider,Cider - Traditional / Apfelwein,7.5,Dunkertons,England,
1599769103,2026-09-06,2.8,"","",Pineapple Breeze,IPA - Milkshake,5.5,Bear & Boar,Lithuania,Alaus Biblioteka
1599769726,2026-09-06,4.0,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Piano Man Bar
1599770490,2026-09-06,0.3,what if I kill myself,"",Argus Premium,Lager - Pale,4.9,Lidl Deutschland / Germany,Germany,
1599771743,2026-09-06,2.0,good when served in a 900ml bottle otherwise why bother. sorta beer you'd take to forget the last month and wake up on Grigor's floor (nobody speaks english,"",Zhiguli Barnoe (Жигули Барное),Lager - Pale,4.9,Moscow Brewing Company (Московская Пивоваренная Компания),Russia,
1599772112,2026-09-06,2.3,poland's most fine beer. im not complaining,"",Tyskie Gronie,Lager - Pale,5.2,Tyskie Browary Książęce,Poland,
1599772456,2026-09-06,2.0,it's good when the bottle has weight but also basically a mid lager type deal,"",Super Bock,Lager - Pale,5.2,Super Bock Group,Portugal,
1599772688,2026-09-06,3.8,"","",Coconut Milk Stout,Stout - Milk / Sweet,4.7,Dūmų Brewery,Lithuania,Alaus Biblioteka
1599772736,2026-09-06,2.3,bottle is much sexier than the beer but still a slight notch above the typical uk macro,"",Estrella Damm,Lager - Pale,5.4,Damm,Spain,
1599772895,2026-09-06,2.0,fine but I don't care,"",Estrella Galicia Especial,Lager - Helles,5.5,Hijos de Rivera,Spain,
1599773349,2026-09-06,4.0,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Alaus Biblioteka
1599773924,2026-09-06,4.0,middle is for all time and the end of the world. it will ruin you,"",Middle Ale,Bitter - Session / Ordinary,5.0,Spingo Ales (The Blue Anchor),England,
1599774115,2026-09-06,4.0,"Light, fresh, clean. Lightly sweet with a nice hop balance. Easy drinking lager.","Arden, NC",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Casa Della Pasta
1599774171,2026-09-06,1.8,sucks!!!!,"",Carlsberg,Pilsner - Other,5.0,Carlsberg Group,Denmark,
1599774284,2026-09-06,0.0,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Casa Della Pasta
1599774380,2026-09-06,2.0,not so atrocious as basic,"",Carlsberg Export,Pilsner - Other,4.8,Carlsberg Group,Denmark,
1599774782,2026-09-06,2.5,"",Vilnius,Rosé,Wheat Beer - Witbier / Blanche,5.0,Volfas Engelman,Lithuania,
1599775204,2026-09-06,3.3,beer's fine but literally saved lives on the bucha-chis train so for that I will support it forever (it was 500 degrees,"",Chișinău Blondă,Lager - Pale,4.5,Efes Vitanta Moldova Brewery,Moldova,
1599775458,2026-09-06,3.5,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Paikis
1599778840,2026-09-06,3.8,"","",Bière Pacifique,Pale Ale - Belgian,4.0,Eternal Night Brewing,Estonia,Alaus Biblioteka
1599779975,2026-09-06,3.0,"","",Oyn Oy,Pilsner - Other,5.2,OY Brewing,Faroe Islands,
1599783163,2026-09-06,3.8,actually pretty good In a sweetie aperitif style caramel way. miss the balkan ass bar in east žiž,"",Kozel Černý / Dark,Lager - Tmavé (Czech Dark),3.8,Pivovar Velké Popovice,Czech Republic,
1599784239,2026-09-06,2.0,I wish this was chinese!!!!!!!!!!!,"",Traditional Lager,Lager - American Amber / Red,4.5,Yuengling Brewery,United States,
1599784609,2026-09-06,0.0,great little bitter when in L city,"",Sussex Best,Bitter - Best,4.0,Harvey's Brewery,England,
1599784614,2026-09-06,3.5,"",Casa di Alex,Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Gringo Pub
1599785439,2026-09-06,2.5,of the better uk lagers,"",Camden Hells Lager,Lager - Helles,4.6,Camden Town Brewery,England,
1599785821,2026-09-06,2.0,fine but not interesting. it was at the bar and had a big pride flag on it which shocked the locals,"",Brooklyn Lager,Lager - Vienna,5.2,Brooklyn Brewery,United States,
1599785913,2026-09-06,3.8,"","",Bocmano Ūsai (Bosun’s Moustache),IPA - American,6.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Grill London
1599786372,2026-09-06,1.8,this is so stupid,"",Beer cut with Peach,Lager - Fruited  ,4.0,JUBEL,England,
1599786596,2026-09-06,2.5,I actually kinda fw this one in a what do I have in the fridge way,"",Beer cut with Grapefruit,Lager - Fruited  ,4.0,JUBEL,England,
1599787324,2026-09-06,0.0,"","",Anatomy of Hunger,Porter - Imperial / Double Baltic,11.0,Piwne Podziemie / Beer Underground,Poland,Local Pub
1599787433,2026-09-06,2.3,had two a these on sat & felt fine but also wanted to throw up a little maybe due to environmental factos,"",Bohém,Pilsner - Czech / Bohemian,4.7,Heineken Česká Republika,Czech Republic,
1599787443,2026-09-06,4.0,Lekker!,Netherlands,Bocmano Ūsai (Bosun’s Moustache),IPA - American,6.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Grill London
1599788029,2026-09-06,0.0,"","",Kuršių,Mead - Session / Short,6.1,Šušvės Midus,Lithuania,Local Pub
1599788149,2026-09-06,0.0,"","",Bitė Darže,Mead - Session / Short,9.4,Šušvės Midus,Lithuania,Local Pub
1599788425,2026-09-06,0.0,"","",Bersalis Blond,Belgian Blonde,6.2,Oud Beersel,Belgium,Local Pub
1599788623,2026-09-06,0.0,"","",Trappistes Rochefort 6,Belgian Dubbel,7.5,Abbaye Notre-Dame de Saint-Rémy,Belgium,Local Pub
1599788761,2026-09-06,0.0,"","",Chimay Grande Réserve (Blue),Belgian Strong Dark Ale,9.0,Bières de Chimay,Belgium,Local Pub
1599788897,2026-09-06,0.0,"","",Trappistes Rochefort 8,Belgian Strong Dark Ale,9.2,Abbaye Notre-Dame de Saint-Rémy,Belgium,Local Pub
1599788973,2026-09-06,2.5,first time I had this at chicago airport over the first meat filled burger I had in seven or eight years and the burger was mid at best but the beer was doable,"",Goose IPA,IPA - American,5.9,Goose Island Beer Co.,United States,
1599789084,2026-09-06,0.0,"","",Trappistes Rochefort Triple Extra,Belgian Tripel,8.1,Abbaye Notre-Dame de Saint-Rémy,Belgium,Local Pub
1599789254,2026-09-06,0.0,"","",La Trappe Tripel,Belgian Tripel,8.0,Bierbrouwerij de Koningshoeven,Netherlands,Local Pub
1599789416,2026-09-06,0.0,"","",Snoob,Cider - Traditional / Apfelwein,5.6,KODAS,Estonia,Local Pub
1599789941,2026-09-06,2.0,literally this is stupid like exemplifies americans not understanding the european wavelength. what if we made a weiss and it was bad. citrussy? how about a big fuckin orange slab,"",Belgian White,Wheat Beer - Witbier / Blanche,5.4,Blue Moon Brewing Company,United States,
1599792297,2026-09-06,3.8,"",Tychy,Juodas,Lager - Dark,6.7,Būsi Trečias,Lithuania,Būsi Trečias
1599792925,2026-09-06,3.5,"",Tychy,Šviesus,Lager - Pale,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1599793376,2026-09-06,3.8,"",Vilnius,Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Liv_in City
1599793486,2026-09-06,3.5,when I was fresh on 18 my boss at the time gave me a bottle of this as a you did good gift and it was sweet nectar and honestly the taste of that is what life is for,"",Cornish Knocker,Blonde / Golden Ale - English,4.5,Skinner's Brewery,England,
1599794120,2026-09-06,2.3,basically fine if uninteresting. why's an english brewery called that. freedom is not really their thing,"",Freedom Lager,Lager - Helles,4.0,Freedom Brewery,England,
1599794466,2026-09-06,2.5,"","",Pilsener,Pilsner - German,4.8,Paderborner Brauerei,Germany,
1599794822,2026-09-06,3.5,good and quite savoury but honestly b weihenstephan beats this for me. so why is E more expensive in uk supermarkets,"",Erdinger Weißbier / Hefe-Weizen,Wheat Beer - Hefeweizen,5.3,Erdinger Weissbräu,Germany,
1599795149,2026-09-06,3.5,this beats the weisse sorry,"",Erdinger Dunkel,Wheat Beer - Dunkelweizen,5.3,Erdinger Weissbräu,Germany,
1599795635,2026-09-06,3.0,i've tried some weird matuškas and this is not that but it's alright,"",Apollo Galaxy 13°,Pale Ale - American,5.5,Pivovar Matuška,Czech Republic,
1599795985,2026-09-06,4.0,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Piano Man Bar
1599796591,2026-09-06,3.8,will kill you and you will be happy about it,"",Gulden Draak Classic,Belgian Strong Dark Ale,10.5,Brouwerij Van Steenberge,Belgium,
1599796758,2026-09-06,3.8,also great but will kill you harder,"",Gulden Draak 9000 Quadruple,Belgian Quadrupel,10.5,Brouwerij Van Steenberge,Belgium,
1599797081,2026-09-06,3.5,リトアニア楽しすぎる。このビアバーで醸造してるのかな？名前が最高にイカす。,Tokyo,FUK'N IPA,IPA - Session,4.5,DĖVĖTI,Lithuania,Dėvėti
1599797321,2026-09-06,3.5,"honestly I was so excited as ""the best beer in the world"" but this was basically just pretty good. to sit with","",Delirium Tremens,Belgian Strong Golden Ale,8.5,Delirium - Huyghe Brewery,Belgium,
1599798408,2026-09-06,4.0,fucks and I prefer it to erdinger.... a great available weisse,"",Franziskaner Premium Weissbier Naturtrüb,Wheat Beer - Hefeweizen,5.0,Spaten-Franziskaner-Löwenbräu-Gruppe,Germany,
1599799033,2026-09-06,3.3,"alright, good clean stuff but home isn't hearing about it yk","",Spaten Münchner Hell / Premium Lager,Lager - Helles,5.2,Spaten-Franziskaner-Löwenbräu-Gruppe,Germany,
1599799058,2026-09-06,1.5,"","",LA BAGARRE,IPA - Imperial / Double,7.7,Brique House Brewery,France,Micropsyhouse
1599799194,2026-09-06,2.3,"","","Sorbet: Banana, Pineapple & Coconut",Sour - Smoothie / Pastry,5.3,Nepo Brewing,Poland,Macrofinance
1599799494,2026-09-06,4.0,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Gringo Pub
1599799665,2026-09-06,3.5,"",Tychy ,APA,Pale Ale - American,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1599800094,2026-09-06,3.5,"",Tychy,Kvietinis,Wheat Beer - Hefeweizen,4.7,Būsi Trečias,Lithuania,Būsi Trečias
1599800496,2026-09-06,3.3,really pretty sharp but a very well made ipper,"",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,
1599800972,2026-09-06,3.0,"",Tychy ,Šviesus,Lager - Pale,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1599801138,2026-09-06,3.5,"",Tychy,APA,Pale Ale - American,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1599801416,2026-09-06,3.5,"",Tychy ,Kvietinis,Wheat Beer - Hefeweizen,4.7,Būsi Trečias,Lithuania,Būsi Trečias
1599803056,2026-09-06,2.5,"",Minsk,Nealkoholinis,Non-Alcoholic - Lager,0.0,Kalnapilis Brewery,Lithuania,
1599803896,2026-09-06,4.0,Light and spicy. A very nice wheat with Belgiany notes.,"Arden, NC",Baltas (White),Wheat Beer - Hefeweizen,5.0,Švyturys,Lithuania,Casa Della Pasta
1599804109,2026-09-06,3.0,yeah alright,"",Vinohradská 12,Pilsner - Czech / Bohemian,4.8,Vinohradský pivovar,Czech Republic,
1599805037,2026-09-06,3.3,very tasty stuff. type shit I get at i-bar and the guy is confused because it's like does it rhyme with roast or roost or oust,"",Hoptopia,Pale Ale - American,5.3,Chroust,Czech Republic,
1599805530,2026-09-06,3.5,kino NFA ponrepo trying to integrate myself with folk,"",Pazdrát,Pilsner - Czech / Bohemian,4.7,Pivovar Chříč,Czech Republic,
1599805670,2026-09-06,3.8,"",Tychy ,Juodas,Lager - Dark,6.7,Būsi Trečias,Lithuania,Būsi Trečias
1599805837,2026-09-06,2.0,Jubiliejinį tokį būdą išvirė? Nu saves reikia tiek negerbti. Saldžiai bjaurus sintetinis ir visiškai be putos - mutalas. Kriauklės vertas egzempliorius.,Vilnius. Lithuania.,TWELVE Triple Jungle Coco IPA,IPA - Triple New England / Hazy,8.0,Волинський бровар,Ukraine,Satyrikon'o Būdelė
1599806536,2026-09-06,3.8,there was a special time severe this was number one but no longer. still a great drink,"",Nectar of Happiness 17,IPA - New England / Hazy,7.0,Pivovar ZICHOVEC,Czech Republic,
1599807460,2026-09-06,3.3,pretty good but not NOH!!! in fairness it IS juicy,"",Juicy Lucy 15,IPA - New England / Hazy,6.5,Pivovar ZICHOVEC,Czech Republic,
1599808294,2026-09-06,3.3,straight up had no clue this was zichovec but yeah solid lager i'm not about that lifestyle though,"",Krahulík 12,Pilsner - Czech / Bohemian,5.1,Pivovar ZICHOVEC,Czech Republic,
1599808668,2026-09-06,3.5,threw up so hard on this but it was delicious slightly better the first time round,"",Seismic Love 17,IPA - New Zealand,7.0,Pivovar ZICHOVEC,Czech Republic,
1599808992,2026-09-06,5.0,"","Tallinn, Estonia",Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Šnekutis
1599809043,2026-09-06,2.0,first beer I ever had and it's mid,"",Beck's,Pilsner - German,4.9,Brauerei Beck,Germany,
1599809439,2026-09-06,5.0,"","Tallinn, Estonia",Helles,Lager - Helles,4.7,Brauerei Wagner Merkendorf,Germany,Alaus Biblioteka
1599809718,2026-09-06,1.5,since working in a place that served madri I would rather be dead than a madri guy,"",Madrí Excepcional,Lager - Pale,4.6,LA SAGRA,Spain,
1599809729,2026-09-06,5.0,"","Tallinn, Estonia",Märzen,Märzen,5.5,Brauerei Wagner Merkendorf,Germany,Alaus Biblioteka
1599810009,2026-09-06,2.0,the least bad of the beers at the bar we had but also not good,"",Atlantic,Pale Ale - English,4.2,Sharp's Brewery,England,
1599810118,2026-09-06,5.0,"","Tallinn, Estonia",Alaus Biblioteka | 400 (Bourbon Barrel Aged 2024),Stout - Imperial / Double Milk,11.5,Alaus Biblioteka ,Lithuania,Alaus Biblioteka
